plein_id,mission_id,vehicule_id,chauffeur_id,date,litres,montant_fcfa,_anomalie_reelle
FL-000349,MS-000403,AA-744-NW,10027889,2023-08-25,3.1,3060,0
FL-000350,MS-000404,AA-949-QX,10027889,2023-08-25,8.7,8602,0
FL-000351,MS-000405,AA-979-QX,10027889,2023-08-25,3.5,3489,0
FL-000352,MS-000406,AA-951-QX,10027889,2023-08-25,6.2,6163,0
FL-000353,MS-000407,AA-728-RH,10027889,2023-08-25,3.4,3327,0
FL-000354,MS-000409,WV-IT-664,10027889,2023-08-25,4.4,4310,0
FL-000355,MS-000410,AA-488-QH,10027889,2023-08-25,1.7,1677,0
FL-000356,MS-000411,AA-657-NW,10027889,2023-08-25,2.3,2303,0
FL-000357,MS-000412,AA-973-NW,10027889,2023-08-25,4.9,4867,0
FL-000358,MS-000413,AA-728-NW,10027889,2023-08-25,3.3,3290,0
FL-000359,MS-000414,AA-885-QG,10027889,2023-08-25,3.6,3609,0
FL-000360,MS-000415,AA-299-TE,10027889,2023-08-25,8.1,8018,0
FL-000361,MS-000417,AA-968-NW,10027889,2023-08-25,1.3,1256,0
FL-000362,MS-000418,WV-IT-637,10027889,2023-08-25,2.1,2072,0
FL-000363,MS-000419,WV-IT-572,10027889,2023-08-25,6.3,6205,0
FL-000364,MS-000421,WVIT-701,10027889,2023-08-25,43.6,43170,0
FL-000365,MS-000422,WVIT-702,10027889,2023-08-25,47.0,46563,0
FL-000366,MS-000424,WV-IT-571,10027889,2023-08-26,1.5,1473,0
FL-000367,MS-000426,AA-278-QK,10027889,2023-08-26,4.9,4809,0
FL-000368,MS-000427,WV-IT-582,10027889,2023-08-26,5.0,4995,0
FL-000369,MS-000428,WV-IT-603,10027889,2023-08-26,4.4,4353,0
FL-000370,MS-000429,AA-885-QG,10027889,2023-08-26,4.3,4216,0
FL-000371,MS-000431,WV-IT-514,10027889,2023-08-27,39.8,39383,0
FL-000372,MS-000432,AA-210-PJ,10027889,2023-08-27,3.0,2953,0
FL-000373,MS-000433,AA-278-QK,10027889,2023-08-27,8.3,8237,0
FL-000374,MS-000434,AA-979-QX,10027889,2023-08-27,4.3,4254,0
FL-000375,MS-000435,WV-IT-602,10027889,2023-08-27,4.7,4695,0
FL-000376,MS-000436,WV-IT-663,10027889,2023-08-27,4.6,4576,0
FL-000377,MS-000437,AA-471-NX,10027889,2023-08-27,6.4,6290,0
FL-000378,MS-000438,AA-657-NW,10027889,2023-08-27,4.3,4258,0
FL-000379,MS-000441,AA-742-NW,10027889,2023-08-27,5.0,4957,0
FL-000380,MS-000442,987298,10027889,2023-08-27,4.7,4620,0
FL-000381,MS-000444,AA-290-TE,10027889,2023-08-27,6.4,6344,0
FL-000382,MS-000445,WV-IT-569,10027889,2023-08-28,12.8,12705,0
FL-000383,MS-000446,WV-IT-680,10027889,2023-08-28,10.3,10157,0
FL-000384,MS-000447,WV-IT-552,10027889,2023-08-28,1.5,1532,0
FL-000385,MS-000448,WV-IT-568,10027889,2023-08-28,37.8,37380,0
FL-000386,MS-000449,WV-IT-561,10027889,2023-08-28,43.3,42882,0
FL-000387,MS-000450,AA-888-QG,10027889,2023-08-28,3.4,3392,0
FL-000388,MS-000451,AA-846-QG,10027889,2023-08-28,4.6,4562,0
FL-000389,MS-000452,AA-881-QG,10027889,2023-08-28,3.4,3384,0
FL-000390,MS-000453,AA-892-QG,10027889,2023-08-28,3.9,3908,0
FL-000391,MS-000455,WV-IT-688,10027889,2023-08-28,5.9,5886,0
FL-000392,MS-000456,AA-737-NW,10027889,2023-08-28,1.4,1389,0
FL-000393,MS-000458,AA-280-QK,10027889,2023-08-28,3.2,3194,0
FL-000394,MS-000459,AA-345-QK,10027889,2023-08-28,2.3,2242,0
FL-000395,MS-000461,AA-288-QK,10027889,2023-08-28,6.4,6379,0
FL-000396,MS-000462,AA-739-NW,10027889,2023-08-28,4.8,4710,0
FL-000397,MS-000463,AA-748-NW,10027889,2023-08-28,6.6,6527,0
FL-000398,MS-000464,AA-170-QY,10027889,2023-08-28,7.5,7387,0
FL-000399,MS-000465,AA-945-QX,10027889,2023-08-28,4.5,4441,0
FL-000400,MS-000466,AA-979-QX,10027889,2023-08-28,3.2,3131,0
FL-000401,MS-000467,AA-728-RH,10027889,2023-08-28,5.5,5472,0
FL-000402,MS-000468,AA-831-RH,10027889,2023-08-28,2.4,2399,0
FL-000403,MS-000471,WV-IT-585,10027889,2023-08-28,4.5,4468,0
FL-000404,MS-000472,WV-IT-529,10027889,2023-08-28,12.5,12366,0
FL-000405,MS-000473,WV-IT-527,10027889,2023-08-28,27.2,26942,0
FL-000406,MS-000474,WV-IT-664,10027889,2023-08-28,2.1,2047,0
FL-000407,MS-000475,AA-423-NX,10027889,2023-08-28,1.3,1320,0
FL-000408,MS-000476,AA-471-NX,10027889,2023-08-28,5.6,5532,0
FL-000409,MS-000477,AA-728-NW,10027889,2023-08-28,2.6,2581,0
FL-000410,MS-000478,WV-IT-689,10027889,2023-08-28,2.6,2623,0
FL-000411,MS-000479,AA-897-QG,10027889,2023-08-28,4.9,4808,0
FL-000412,MS-000483,AA-742-NW,10027889,2023-08-28,4.8,4752,0
FL-000413,MS-000484,AA-968-NW,10027889,2023-08-28,5.6,5537,0
FL-000414,MS-000485,AA-296-TE,10027889,2023-08-28,5.2,5167,0
FL-000415,MS-000486,WVIT-700,10027889,2023-08-28,37.3,36970,0
FL-000416,MS-000487,WV-321,10027889,2023-08-28,11.2,11099,0
FL-000417,MS-000488,WVIT-681,10027889,2023-08-28,6.9,6782,0
FL-000418,MS-000489,WV-IT-551,10027889,2023-08-29,35.9,35563,0
FL-000419,MS-000490,WV-IT-534,10027889,2023-08-29,6.8,6737,0
FL-000420,MS-000491,AA-888-QG,10027889,2023-08-29,4.4,4374,0
FL-000421,MS-000493,AA-240-PJ,10027889,2023-08-29,5.6,5566,0
FL-000422,MS-000494,AA-369-QX,10027889,2023-08-29,3.2,3132,0
FL-000423,MS-000496,AA-170-QY,10027889,2023-08-29,11.0,10861,0
FL-000424,MS-000497,AA-945-QX,10027889,2023-08-29,7.8,7753,1
FL-000425,MS-000498,AA-941-QX,10027889,2023-08-29,3.4,3352,0
FL-000426,MS-000499,AA-934-QX,10027889,2023-08-29,1.4,1402,0
FL-000427,MS-000501,WV-IT-602,10027889,2023-08-29,2.9,2886,0
FL-000428,MS-000502,WV-IT-585,10027889,2023-08-29,7.2,7172,0
FL-000429,MS-000503,WV-IT-529,10027889,2023-08-29,65.2,64572,0
FL-000430,MS-000504,WV-IT-527,10027889,2023-08-29,21.0,20743,0
FL-000431,MS-000505,WV-IT-665,10027889,2023-08-29,6.6,6515,0
FL-000432,MS-000506,WV-IT-684,10027889,2023-08-29,4.5,4460,0
FL-000433,MS-000508,AA-657-NW,10027889,2023-08-29,4.6,4563,0
FL-000434,MS-000509,AA-973-NW,10027889,2023-08-29,4.9,4861,0
FL-000435,MS-000510,AA-735-NW,10027889,2023-08-29,5.6,5577,0
FL-000436,MS-000511,AA-728-NW,10027889,2023-08-29,1.5,1506,0
FL-000437,MS-000512,AA-497-QG,10027889,2023-08-29,6.7,6596,1
FL-000438,MS-000513,WV-IT-662,10027889,2023-08-29,4.7,4639,0
FL-000439,MS-000514,AA-733-NW,10027889,2023-08-29,4.2,4163,0
FL-000440,MS-000515,AA-968-NW,10027889,2023-08-29,7.4,7283,0
FL-000441,MS-000516,987298,10027889,2023-08-29,4.1,4066,0
FL-000442,MS-000517,WV-IT-517,10027889,2023-08-30,8.5,8443,0
FL-000443,MS-000518,WV-IT-680,10027889,2023-08-30,17.6,17412,0
FL-000444,MS-000519,WVTEST3,10027889,2023-08-30,26.3,26024,0
FL-000445,MS-000521,WV-IT-534,10027889,2023-08-30,21.1,20849,0
FL-000446,MS-000522,WV-IT-514,10027889,2023-08-30,19.0,18792,0
FL-000447,MS-000523,AA-892-QG,10027889,2023-08-30,3.4,3319,0
FL-000448,MS-000524,AA-210-PJ,10027889,2023-08-30,6.4,6305,0
FL-000449,MS-000525,AA-240-PJ,10027889,2023-08-30,3.5,3509,0
FL-000450,MS-000526,WV-IT-571,10027889,2023-08-30,3.9,3895,0
FL-000451,MS-000527,AA-345-QK,10027889,2023-08-30,5.6,5570,0
FL-000452,MS-000528,AA-288-QK,10027889,2023-08-30,5.1,5066,0
FL-000453,MS-000529,AA-979-QX,10027889,2023-08-30,5.6,5506,0
FL-000454,MS-000530,AA-951-QX,10027889,2023-08-30,2.1,2109,0
FL-000455,MS-000531,WV-IT-685,10027889,2023-08-30,6.8,6756,0
FL-000456,MS-000532,WV-IT-636,10027889,2023-08-30,3.5,3503,0
FL-000457,MS-000534,WV-IT-691,10027889,2023-08-30,37.0,36624,0
FL-000458,MS-000535,WV-IT-660,10027889,2023-08-30,5.5,5404,0
FL-000459,MS-000536,WV-IT-684,10027889,2023-08-30,1.4,1422,0
FL-000460,MS-000538,AA-657-NW,10027889,2023-08-30,3.9,3812,0
FL-000461,MS-000539,AA-746-NW,10027889,2023-08-30,1.6,1630,0
FL-000462,MS-000540,AA-973-NW,10027889,2023-08-30,2.9,2837,0
FL-000463,MS-000541,AA-983-NW,10027889,2023-08-30,4.6,4600,0
FL-000464,MS-000543,AA-905-QG,10027889,2023-08-30,9.1,9036,0
FL-000465,MS-000544,AA-497-QG,10027889,2023-08-30,4.4,4347,0
FL-000466,MS-000546,AA-814-QG,10027889,2023-08-30,6.3,6264,0
FL-000467,MS-000547,AA-284-TE,10027889,2023-08-30,1.2,1153,0
FL-000468,MS-000548,WV-IT-565,10027889,2023-08-30,2.9,2903,0
FL-000469,MS-000549,WV-IT-662,10027889,2023-08-30,1.6,1573,0
FL-000470,MS-000550,AA-742-NW,10027889,2023-08-30,4.3,4274,0
FL-000471,MS-000552,WV-IT-637,10027889,2023-08-30,3.3,3274,0
FL-000472,MS-000553,AA-290-TE,10027889,2023-08-30,4.5,4459,0
FL-000473,MS-000554,WVIT-702,10027889,2023-08-30,13.1,12977,0
FL-000474,MS-000555,WVIT-699,10027889,2023-08-30,29.6,29304,0
FL-000475,MS-000556,WVIT-681,10027889,2023-08-30,9.3,9169,0
FL-000476,MS-000557,WV-IT-517,10027889,2023-08-31,22.3,22111,0
FL-000477,MS-000558,WVTEST3,10027889,2023-08-31,20.6,20434,0
FL-000478,MS-000559,WV-IT-514,10027889,2023-08-31,28.1,27824,0
FL-000479,MS-000560,WV-IT-561,10027889,2023-08-31,36.3,35889,0
FL-000480,MS-000561,AA-846-QG,10027889,2023-08-31,4.3,4216,0
FL-000481,MS-000562,AA-881-QG,10027889,2023-08-31,5.6,5545,0
FL-000482,MS-000563,AA-210-PJ,10027889,2023-08-31,3.1,3029,0
FL-000483,MS-000564,AA-126-QX,10027889,2023-08-31,4.0,4000,0
FL-000484,MS-000565,AA-737-NW,10027889,2023-08-31,10.1,9995,0
FL-000485,MS-000566,WV-IT-571,10027889,2023-08-31,3.3,3306,0
FL-000486,MS-000567,AA-903-QG,10027889,2023-08-31,4.3,4293,0
FL-000487,MS-000568,AA-907-QG,10027889,2023-08-31,3.1,3105,0
FL-000488,MS-000570,AA-283-QK,10027889,2023-08-31,2.6,2545,0
FL-000489,MS-000571,AA-288-QK,10027889,2023-08-31,8.2,8080,0
FL-000490,MS-000572,AA-739-NW,10027889,2023-08-31,4.6,4509,0
FL-000491,MS-000573,AA-949-QX,10027889,2023-08-31,4.2,4137,0
FL-000492,MS-000574,AA-155-QY,10027889,2023-08-31,1.2,1212,0
FL-000493,MS-000575,AA-951-QX,10027889,2023-08-31,6.8,6766,0
FL-000494,MS-000576,WV-IT-574,10027889,2023-08-31,11.2,11052,0
FL-000495,MS-000577,WV-IT-582,10027889,2023-08-31,3.9,3891,0
FL-000496,MS-000579,WV-IT-599,10027889,2023-08-31,4.2,4148,0
FL-000497,MS-000580,WV-IT-604,10027889,2023-08-31,1.4,1383,0
FL-000498,MS-000581,WV-IT-663,10027889,2023-08-31,4.8,4798,0
FL-000499,MS-000582,WV-IT-665,10027889,2023-08-31,1.4,1425,0
FL-000500,MS-000583,WV-IT-660,10027889,2023-08-31,14.2,14040,1
FL-000501,MS-000584,81787,10027889,2023-08-31,2.1,2125,0
FL-000502,MS-000586,AA-752-NW,10027889,2023-08-31,4.7,4630,0
FL-000503,MS-000587,AA-983-NW,10027889,2023-08-31,7.5,7444,0
FL-000504,MS-000588,WV-IT-686,10027889,2023-08-31,4.9,4852,0
FL-000505,MS-000589,WV-IT-687,10027889,2023-08-31,5.5,5488,0
FL-000506,MS-000590,AA-853-QG,10027889,2023-08-31,4.0,3919,0
FL-000507,MS-000591,AA-897-QG,10027889,2023-08-31,5.8,5728,0
FL-000508,MS-000592,AA-885-QG,10027889,2023-08-31,2.0,1956,0
FL-000509,MS-000593,AA-814-QG,10027889,2023-08-31,1.3,1261,0
FL-000510,MS-000594,AA-665-QG,10027889,2023-08-31,1.2,1152,0
FL-000511,MS-000595,AA-742-NW,10027889,2023-08-31,1.3,1281,0
FL-000512,MS-000596,AA-658-NW,10027889,2023-08-31,10.1,10005,0
FL-000513,MS-000597,AA-733-NW,10027889,2023-08-31,5.0,4995,0
FL-000514,MS-000598,AA-968-NW,10027889,2023-08-31,3.5,3438,0
FL-000515,MS-000599,WV-IT-690,10027889,2023-08-31,4.6,4517,0
FL-000516,MS-000600,WV-IT-638,10027889,2023-08-31,5.0,4906,0
FL-000517,MS-000601,WV-IT-572,10027889,2023-08-31,8.5,8423,0
FL-000518,MS-000602,WV-IT-693,10027889,2023-08-31,11.2,11085,0
FL-000519,MS-000603,WVIT-701,10027889,2023-08-31,34.6,34253,0
FL-000520,MS-000604,WVIT-702,10027889,2023-08-31,14.6,14442,0
FL-000521,MS-000605,WVIT-681,10027889,2023-08-31,20.9,20727,0
FL-000522,MS-000606,WV-IT-567,10027889,2023-09-01,30.7,30381,0
FL-000523,MS-000607,AA-888-QG,10027889,2023-09-01,8.3,8234,0
FL-000524,MS-000609,AA-737-NW,10027889,2023-09-01,2.9,2831,0
FL-000525,MS-000610,WV-IT-571,10027889,2023-09-01,5.7,5679,0
FL-000526,MS-000611,WV-IT-570,10027889,2023-09-01,3.9,3897,0
FL-000527,MS-000613,AA-283-QK,10027889,2023-09-01,11.0,10907,1
FL-000528,MS-000614,AA-748-NW,10027889,2023-09-01,1.7,1693,0
FL-000529,MS-000615,AA-934-QX,10027889,2023-09-01,1.3,1278,0
FL-000530,MS-000616,AA-728-RH,10027889,2023-09-01,6.7,6636,0
FL-000531,MS-000617,WV-IT-574,10027889,2023-09-01,25.5,25228,0
FL-000532,MS-000618,WV-IT-633,10027889,2023-09-01,4.2,4202,0
FL-000533,MS-000619,WV-IT-636,10027889,2023-09-01,5.7,5612,0
FL-000534,MS-000620,WV-IT-582,10027889,2023-09-01,6.7,6650,0
FL-000535,MS-000621,WV-IT-604,10027889,2023-09-01,4.6,4504,0
FL-000536,MS-000622,WV-IT-585,10027889,2023-09-01,1.8,1751,0
FL-000537,MS-000623,WV-IT-579,10027889,2023-09-01,3.3,3295,0
FL-000538,MS-000624,WV-IT-664,10027889,2023-09-01,5.5,5492,0
FL-000539,MS-000625,WV-IT-665,10027889,2023-09-01,4.1,4052,0
FL-000540,MS-000627,AA-423-NX,10027889,2023-09-01,5.4,5300,0
FL-000541,MS-000628,AA-488-QH,10027889,2023-09-01,7.3,7272,0
FL-000542,MS-000629,AA-983-NW,10027889,2023-09-01,3.0,2931,0
FL-000543,MS-000630,AA-905-QG,10027889,2023-09-01,3.6,3602,0
FL-000544,MS-000631,AA-497-QG,10027889,2023-09-01,5.1,5004,0
FL-000545,MS-000632,AA-885-QG,10027889,2023-09-01,7.9,7854,0
FL-000546,MS-000633,AA-742-NW,10027889,2023-09-01,3.7,3677,0
FL-000547,MS-000634,WV-IT-690,10027889,2023-09-01,3.4,3370,0
FL-000548,MS-000635,987297,10027889,2023-09-01,1.1,1120,0
FL-000549,MS-000636,WV-IT-638,10027889,2023-09-01,3.2,3118,0
FL-000550,MS-000637,WV-IT-703,10027889,2023-09-01,17.0,16797,0
FL-000551,MS-000639,WV-IT-569,10027889,2023-09-02,14.9,14714,0
FL-000552,MS-000640,AA-892-QG,10027889,2023-09-02,5.2,5168,0
FL-000553,MS-000641,AA-242-PJ,10027889,2023-09-02,4.7,4661,0
FL-000554,MS-000642,AA-126-QX,10027889,2023-09-02,3.8,3734,0
FL-000555,MS-000643,AA-373-QK,10027889,2023-09-02,6.2,6155,0
FL-000556,MS-000644,AA-744-NW,10027889,2023-09-02,5.7,5623,0
FL-000557,MS-000645,AA-986-QX,10027889,2023-09-02,1.9,1875,0
FL-000558,MS-000646,WV-IT-574,10027889,2023-09-02,40.5,40115,0
FL-000559,MS-000649,WV-IT-567,10027889,2023-09-03,16.2,16007,0
FL-000560,MS-000652,987297,10027889,2023-09-03,1.3,1324,0
FL-000561,MS-000653,WV-IT-703,10027889,2023-09-03,1.6,1551,0
FL-000562,MS-000654,WVIT-701,10027889,2023-09-03,42.1,41697,0
FL-000563,MS-000655,WVIT-702,10027889,2023-09-03,66.5,65788,0
FL-000564,MS-000656,WV-IT-517,10027889,2023-09-04,20.1,19900,0
FL-000565,MS-000657,WV-IT-552,10027889,2023-09-04,46.5,45986,0
FL-000566,MS-000658,WV-IT-568,10027889,2023-09-04,30.4,30060,0
FL-000567,MS-000659,WV-IT-575,10027889,2023-09-04,22.5,22304,0
FL-000568,MS-000660,WV-IT-534,10027889,2023-09-04,24.2,23955,0
FL-000569,MS-000661,AA-888-QG,10027889,2023-09-04,6.2,6147,0
FL-000570,MS-000663,AA-840-QG,10027889,2023-09-04,5.2,5101,0
FL-000571,MS-000664,AA-242-PJ,10027889,2023-09-04,1.3,1262,0
FL-000572,MS-000665,AA-240-PJ,10027889,2023-09-04,3.9,3876,0
FL-000573,MS-000666,WV-IT-570,10027889,2023-09-04,4.6,4512,0
FL-000574,MS-000667,AA-903-QG,10027889,2023-09-04,5.2,5123,0
FL-000575,MS-000668,AA-345-QK,10027889,2023-09-04,5.3,5238,0
FL-000576,MS-000669,AA-278-QK,10027889,2023-09-04,6.1,6070,0
FL-000577,MS-000670,AA-288-QK,10027889,2023-09-04,5.0,4939,0
FL-000578,MS-000671,AA-336-QK,10027889,2023-09-04,4.4,4347,0
FL-000579,MS-000672,AA-284-QK,10027889,2023-09-04,3.9,3840,0
FL-000580,MS-000673,AA-949-QX,10027889,2023-09-04,5.2,5189,0
FL-000581,MS-000674,AA-986-QX,10027889,2023-09-04,5.3,5280,0
FL-000582,MS-000676,WV-IT-685,10027889,2023-09-04,5.2,5175,0
FL-000583,MS-000677,WV-IT-639,10027889,2023-09-04,1.3,1272,0
FL-000584,MS-000678,WV-IT-633,10027889,2023-09-04,4.4,4314,0
FL-000585,MS-000679,WV-IT-602,10027889,2023-09-04,1.7,1682,0
FL-000586,MS-000680,WV-IT-578,10027889,2023-09-04,6.0,5918,0
FL-000587,MS-000681,WV-IT-604,10027889,2023-09-04,3.6,3596,0
FL-000588,MS-000682,WV-IT-603,10027889,2023-09-04,4.8,4710,0
FL-000589,MS-000684,WV-IT-564,10027889,2023-09-04,16.6,16461,0
FL-000590,MS-000685,WV-IT-527,10027889,2023-09-04,10.2,10113,0
FL-000591,MS-000686,AA-728-NW,10027889,2023-09-04,2.5,2444,0
FL-000592,MS-000687,AA-683-NW,10027889,2023-09-04,2.9,2854,0
FL-000593,MS-000689,WV-IT-687,10027889,2023-09-04,5.8,5759,0
FL-000594,MS-000691,AA-885-QG,10027889,2023-09-04,3.7,3694,0
FL-000595,MS-000692,AA-814-QG,10027889,2023-09-04,5.5,5485,0
FL-000596,MS-000693,WV-IT-565,10027889,2023-09-04,8.1,7975,0
FL-000597,MS-000694,WV-IT-662,10027889,2023-09-04,4.2,4177,0
FL-000598,MS-000695,987298,10027889,2023-09-04,8.0,7909,0
FL-000599,MS-000696,WV-IT-693,10027889,2023-09-04,42.4,41972,0
FL-000600,MS-000697,WVIT-699,10027889,2023-09-04,33.1,32745,0
FL-000601,MS-000698,WV-IT-552,10027889,2023-09-05,12.5,12355,0
FL-000602,MS-000699,WV-IT-692,10027889,2023-09-05,16.9,16699,0
FL-000603,MS-000700,WV-IT-561,10027889,2023-09-05,35.2,34847,0
FL-000604,MS-000701,AA-369-QX,10027889,2023-09-05,3.9,3855,0
FL-000605,MS-000702,AA-903-QG,10027889,2023-09-05,4.9,4814,0
FL-000606,MS-000703,AA-908-QG,10027889,2023-09-05,5.5,5491,0
FL-000607,MS-000704,AA-280-QK,10027889,2023-09-05,6.2,6150,0
FL-000608,MS-000706,AA-336-QK,10027889,2023-09-05,4.4,4343,0
FL-000609,MS-000707,AA-748-NW,10027889,2023-09-05,8.0,7963,0
FL-000610,MS-000709,AA-945-QX,10027889,2023-09-05,1.7,1655,0
FL-000611,MS-000710,AA-934-QX,10027889,2023-09-05,5.9,5869,0
FL-000612,MS-000711,AA-833-RH,10027889,2023-09-05,5.0,4925,0
FL-000613,MS-000712,WV-IT-685,10027889,2023-09-05,10.2,10098,0
FL-000614,MS-000713,WV-IT-574,10027889,2023-09-05,29.6,29290,0
FL-000615,MS-000714,WV-IT-582,10027889,2023-09-05,7.3,7233,0
FL-000616,MS-000715,WV-IT-691,10027889,2023-09-05,55.5,54933,0
FL-000617,MS-000716,WV-IT-564,10027889,2023-09-05,29.8,29455,0
FL-000618,MS-000717,WV-IT-663,10027889,2023-09-05,6.6,6520,0
FL-000619,MS-000718,WV-IT-664,10027889,2023-09-05,3.7,3706,0
FL-000620,MS-000720,AA-983-NW,10027889,2023-09-05,4.3,4290,0
FL-000621,MS-000721,WV-IT-686,10027889,2023-09-05,3.9,3818,0
FL-000622,MS-000722,WV-IT-687,10027889,2023-09-05,4.5,4446,0
FL-000623,MS-000723,AA-286-TE,10027889,2023-09-05,3.7,3699,0
FL-000624,MS-000724,AA-905-QG,10027889,2023-09-05,1.8,1733,0
FL-000625,MS-000725,AA-885-QG,10027889,2023-09-05,5.1,5001,0
FL-000626,MS-000726,AA-814-QG,10027889,2023-09-05,3.6,3600,0
FL-000627,MS-000727,AA-665-QG,10027889,2023-09-05,4.6,4594,0
FL-000628,MS-000728,WV-IT-661,10027889,2023-09-05,5.8,5780,0
FL-000629,MS-000730,AA-968-NW,10027889,2023-09-05,1.9,1891,0
FL-000630,MS-000731,WV-IT-637,10027889,2023-09-05,4.8,4769,0
FL-000631,MS-000732,WV-IT-703,10027889,2023-09-05,18.6,18454,0
FL-000632,MS-000733,WV-321,10027889,2023-09-05,13.2,13109,0
FL-000633,MS-000734,WVIT-702,10027889,2023-09-05,27.5,27265,0
FL-000634,MS-000735,WVIT-681,10027889,2023-09-05,7.2,7080,0
FL-000635,MS-000736,WV-IT-680,10027889,2023-09-06,25.1,24804,0
FL-000636,MS-000737,WV-IT-567,10027889,2023-09-06,26.1,25805,0
FL-000637,MS-000739,WV-IT-561,10027889,2023-09-06,28.8,28556,0
FL-000638,MS-000740,AA-846-QG,10027889,2023-09-06,5.1,5095,0
FL-000639,MS-000741,AA-218-QX,10027889,2023-09-06,4.4,4366,0
FL-000640,MS-000742,AA-210-PJ,10027889,2023-09-06,7.3,7181,0
FL-000641,MS-000743,AA-369-QX,10027889,2023-09-06,3.0,2956,0
FL-000642,MS-000745,AA-739-NW,10027889,2023-09-06,7.8,7746,0
FL-000643,MS-000746,AA-744-NW,10027889,2023-09-06,2.9,2899,0
FL-000644,MS-000747,AA-949-QX,10027889,2023-09-06,5.0,4961,0
FL-000645,MS-000748,AA-986-QX,10027889,2023-09-06,2.6,2581,0
FL-000646,MS-000749,AA-155-QY,10027889,2023-09-06,6.0,5935,0
FL-000647,MS-000750,AA-979-QX,10027889,2023-09-06,4.9,4864,0
FL-000648,MS-000751,WV-IT-640,10027889,2023-09-06,3.9,3905,0
FL-000649,MS-000754,WV-IT-582,10027889,2023-09-06,2.8,2741,0
FL-000650,MS-000755,WV-IT-578,10027889,2023-09-06,3.1,3073,0
FL-000651,MS-000756,WV-IT-604,10027889,2023-09-06,3.1,3111,0
FL-000652,MS-000757,WV-IT-564,10027889,2023-09-06,8.6,8529,0
FL-000653,MS-000758,WV-IT-663,10027889,2023-09-06,2.4,2370,0
FL-000654,MS-000759,WV-IT-664,10027889,2023-09-06,3.3,3275,0
FL-000655,MS-000760,WV-IT-665,10027889,2023-09-06,5.3,5219,0
FL-000656,MS-000761,AA-423-NX,10027889,2023-09-06,6.7,6656,0
FL-000657,MS-000762,AA-488-QH,10027889,2023-09-06,5.1,5046,0
FL-000658,MS-000763,AA-746-NW,10027889,2023-09-06,8.6,8484,0
FL-000659,MS-000764,AA-735-NW,10027889,2023-09-06,4.4,4307,0
FL-000660,MS-000765,AA-728-NW,10027889,2023-09-06,2.9,2867,0
FL-000661,MS-000766,AA-983-NW,10027889,2023-09-06,5.8,5742,0
FL-000662,MS-000767,AA-891-QG,10027889,2023-09-06,3.1,3099,0
FL-000663,MS-000768,AA-834-QG,10027889,2023-09-06,4.7,4693,0
FL-000664,MS-000769,AA-858-QG,10027889,2023-09-06,3.3,3304,0
FL-000665,MS-000771,WV-IT-638,10027889,2023-09-06,2.1,2058,0
FL-000666,MS-000772,WV-IT-572,10027889,2023-09-06,4.5,4447,0
FL-000667,MS-000773,WVIT694,10027889,2023-09-06,23.2,22953,0
FL-000668,MS-000774,AA-290-TE,10027889,2023-09-06,4.1,4010,0
FL-000669,MS-000775,WV-IT-703,10027889,2023-09-06,17.8,17634,0
FL-000670,MS-000776,WV-321,10027889,2023-09-06,11.4,11250,0
FL-000671,MS-000777,WVIT-576,10027889,2023-09-06,6.0,5965,0
FL-000672,MS-000778,WV-IT-569,10027889,2023-09-07,18.8,18620,0
FL-000673,MS-000779,WV-IT-680,10027889,2023-09-07,20.2,19964,0
FL-000674,MS-000780,WV-IT-551,10027889,2023-09-07,43.0,42535,1
FL-000675,MS-000781,WV-IT-552,10027889,2023-09-07,19.2,18999,0
FL-000676,MS-000782,WV-IT-568,10027889,2023-09-07,13.3,13195,0
FL-000677,MS-000783,WV-IT-534,10027889,2023-09-07,16.1,15905,0
FL-000678,MS-000784,AA-218-QX,10027889,2023-09-07,2.8,2785,0
FL-000679,MS-000785,AA-210-PJ,10027889,2023-09-07,6.7,6602,0
FL-000680,MS-000786,AA-240-PJ,10027889,2023-09-07,4.9,4838,0
FL-000681,MS-000787,WV-IT-688,10027889,2023-09-07,5.1,5079,0
FL-000682,MS-000788,WV-IT-571,10027889,2023-09-07,5.1,5090,0
FL-000683,MS-000790,AA-283-QK,10027889,2023-09-07,3.4,3375,0
FL-000684,MS-000791,AA-373-QK,10027889,2023-09-07,5.2,5116,0
FL-000685,MS-000793,AA-728-RH,10027889,2023-09-07,7.6,7559,0
FL-000686,MS-000794,AA-831-RH,10027889,2023-09-07,5.4,5315,0
FL-000687,MS-000795,AA-833-RH,10027889,2023-09-07,7.0,6917,0
FL-000688,MS-000796,WV-IT-685,10027889,2023-09-07,7.7,7630,0
FL-000689,MS-000798,WV-IT-602,10027889,2023-09-07,1.5,1443,0
FL-000690,MS-000799,WV-IT-578,10027889,2023-09-07,5.3,5232,0
FL-000691,MS-000800,WV-IT-604,10027889,2023-09-07,1.9,1844,0
FL-000692,MS-000801,WV-IT-603,10027889,2023-09-07,2.8,2802,0
FL-000693,MS-000802,WV-IT-585,10027889,2023-09-07,2.7,2627,0
FL-000694,MS-000803,WV-IT-579,10027889,2023-09-07,2.4,2361,0
FL-000695,MS-000804,WV-IT-663,10027889,2023-09-07,1.3,1263,0
FL-000696,MS-000805,WV-IT-664,10027889,2023-09-07,5.7,5601,0
FL-000697,MS-000806,WV-IT-660,10027889,2023-09-07,7.0,6953,0
FL-000698,MS-000807,WV-IT-684,10027889,2023-09-07,7.4,7331,0
